algorithm,FOV,noise,epsilon,scene,userIdx,psnr_mean,psnr_lb,psnr_ub,ssim_mean,ssim_lb,ssim_ub,vmaf_mean,vmaf_lb,vmaf_ub
Disturber-comp,115,10,20.0,Office,1,29.39378836199999,29.118834373633913,29.66874235036607,0.9505152799999997,0.9472513987918847,0.9537791612081148,62.69242842200009,61.64791981532403,63.73693702867615
Disturber-comp,115,10,20.0,Office,2,30.645649518000003,30.38898875307384,30.902310282926166,0.9485494760000002,0.9443969811324817,0.9527019708675186,60.964641298,60.10947638889962,61.81980620710037
Disturber-comp,115,10,20.0,Office,3,31.15137871600001,30.88756283736813,31.415194594631892,0.9571444300000005,0.95358338403277,0.960705475967231,66.260743716,65.26745876087864,67.25402867112135
Disturber-comp,115,10,20.0,Office,4,32.078330202,31.84420978329254,32.31245062070745,0.9678682460000002,0.9649492273453518,0.9707872646546486,72.12070880199997,71.0772114037072,73.16420620029274
Disturber-comp,115,10,20.0,Office,5,31.662884782000003,31.42686254847472,31.898907015525285,0.9651588059999995,0.9621883047976446,0.9681293072023544,67.26641688999999,66.32371371504058,68.2091200649594
Disturber-comp,115,30,6.666666666666667,City,0,26.376184365999997,26.169899070653173,26.58246966134682,0.9181242280000005,0.9137864646308773,0.9224619913691237,54.18597834399999,53.30529422689044,55.066662461109544
Disturber-comp,115,30,6.666666666666667,City,1,20.812188048000007,20.52820617604144,21.096169919958573,0.8609760659999997,0.855851716257949,0.8661004157420503,38.07653581200002,36.76020548296678,39.39286614103325
Disturber-comp,115,30,6.666666666666667,City,2,24.920107644000023,24.633037924238458,25.207177363761588,0.9078825599999997,0.9027823355447826,0.9129827844552167,47.00118606400001,45.873004529263625,48.129367598736394
Disturber-comp,115,30,6.666666666666667,City,3,22.16310035599998,21.907494259029527,22.418706452970433,0.884698672,0.8797391147436999,0.8896582292563,36.87491267999998,35.55174252988636,38.1980828301136
Disturber-comp,115,30,6.666666666666667,City,4,22.189130805999987,22.01460750766755,22.363654104332426,0.8895086660000003,0.8844313832525461,0.8945859487474546,42.74260890800002,41.54076432542242,43.94445349057762
Disturber-comp,115,30,6.666666666666667,City,5,18.728029328000005,18.60943242964315,18.84662622635686,0.8248382519999998,0.8207857620860957,0.828890741913904,26.83673295799999,26.23351604812915,27.439949867870826
Disturber-comp,115,30,6.666666666666667,Gallery,0,23.812732137999983,23.522006039045852,24.103458236954115,0.8687040160000006,0.858769731903391,0.8786383000966101,43.751789838000015,42.503569498999006,45.00001017700102
Disturber-comp,115,30,6.666666666666667,Gallery,1,23.320025782000002,22.946918319935644,23.69313324406436,0.8306770360000003,0.8177894651699649,0.8435646068300358,42.22484809200001,40.66725712823969,43.78243905576033
Disturber-comp,115,30,6.666666666666667,Gallery,2,22.87870260799999,22.595181434067058,23.162223781932923,0.8516838040000002,0.8410130146554589,0.8623545933445416,42.248428224000044,41.081505734543335,43.41535071345675
Disturber-comp,115,30,6.666666666666667,Gallery,3,24.196910511999995,23.85860929800605,24.53521172599394,0.8681592239999998,0.8577791386353607,0.8785393093646389,43.14227504599998,41.74676268588857,44.53778740611139
Disturber-comp,115,30,6.666666666666667,Gallery,4,23.489494664,23.171950557634624,23.807038770365374,0.8610179459999994,0.8502571194861348,0.8717787725138639,41.38113092199999,40.11426434467403,42.64799749932595
Disturber-comp,115,30,6.666666666666667,Gallery,5,24.518315942000015,24.191964842669524,24.844667041330506,0.8763463059999993,0.8662913951474494,0.8864012168525492,45.98988327999999,44.5159914450709,47.46377511492907
Disturber-comp,115,30,6.666666666666667,Nature,0,20.564077931999996,20.363440716984783,20.76471514701521,0.6059227859999998,0.5973825413832397,0.61446303061676,8.218816612000003,7.71482602964697,8.722807194353036
Disturber-comp,115,30,6.666666666666667,Nature,1,20.185396988000008,19.982274576832324,20.38851939916769,0.6148426600000001,0.6053010742223718,0.6243842457776284,9.516611018000004,8.899189754957074,10.134032281042934
Disturber-comp,115,30,6.666666666666667,Nature,2,20.481191409999994,20.28383428268599,20.678548537313997,0.5978246680000001,0.5891719248054789,0.6064774111945214,9.537310565999993,8.983403242297554,10.091217889702433
Disturber-comp,115,30,6.666666666666667,Nature,3,20.578566932000015,20.403451122957343,20.753682741042688,0.6056779120000001,0.5965150488637071,0.6148407751362931,7.775463570000001,7.26309343261647,8.287833707383532
Disturber-comp,115,30,6.666666666666667,Nature,4,20.651022778,20.457565692447343,20.84447986355266,0.6123447119999997,0.603056734059522,0.6216326899404775,7.563909140000002,7.054159897451758,8.073658382548246
Disturber-comp,115,30,6.666666666666667,Nature,5,20.987007075999998,20.817074733436648,21.156939418563347,0.6002918840000004,0.5919088202299636,0.6086749477700373,8.339093041999995,7.89075019060505,8.787435893394939
Disturber-comp,115,30,6.666666666666667,Office,0,26.334944405999984,26.013241580094633,26.656647231905335,0.8658790939999993,0.854858680592836,0.8768995074071626,41.641011132,40.2034651260796,43.078557137920406
Disturber-comp,115,30,6.666666666666667,Office,1,25.859889117999995,25.514357293677712,26.205420942322277,0.8565460720000002,0.8450747003898053,0.8680174436101952,45.68059074600001,44.16405506366739,47.19712642833262
Disturber-comp,115,30,6.666666666666667,Office,2,24.467002400000002,24.102579407044274,24.83142539295573,0.7793677760000007,0.7653865973217923,0.7933489546782092,35.99193962199998,34.520237040292,37.46364220370796
Disturber-comp,115,30,6.666666666666667,Office,3,25.46214187800002,25.031129946536186,25.89315380946385,0.8057828239999997,0.7905015823677025,0.8210640656322968,42.130619592,40.36897011361823,43.89226907038177
Disturber-comp,115,30,6.666666666666667,Office,4,27.239830464000026,26.858724833146965,27.620936094853086,0.8643813160000009,0.8526694690926228,0.876093162907379,50.92691886799994,49.26780459419411,52.586033141805764
Disturber-comp,115,30,6.666666666666667,Office,5,27.192905138000032,26.833118030686503,27.552692245313562,0.8671261560000001,0.8569454020483773,0.8773069099516229,46.979826833999994,45.43941985461391,48.52023381338608
Disturber-comp,115,60,3.3333333333333335,City,0,25.234256832000007,24.990086465132205,25.47842719886781,0.8851310180000003,0.8792501672561229,0.8910118687438776,45.936632904,44.83421353062257,47.03905227737743
Disturber-comp,115,60,3.3333333333333335,City,1,20.16294208199999,19.893352281764038,20.432531882235942,0.824978851999999,0.8180800726431509,0.8318776313568471,31.251517426000014,29.875856468501354,32.62717838349867
Disturber-comp,115,60,3.3333333333333335,City,2,24.126081859999957,23.84859981328031,24.403563906719604,0.8780843139999994,0.8719659790294167,0.8842026489705821,39.26963233000001,38.07252488190892,40.466739778091096
Disturber-comp,115,60,3.3333333333333335,City,3,21.638034804000007,21.387603479367,21.888466128633013,0.8460859039999998,0.8394749369473645,0.8526968710526351,29.95310323399999,28.6352692206057,31.27093724739428
Disturber-comp,115,60,3.3333333333333335,City,4,21.47782254000001,21.284863070672053,21.670782009327965,0.8529295859999999,0.8461349201472448,0.859724251852755,34.396487023999995,33.078251090487356,35.714722957512635
Disturber-comp,115,60,3.3333333333333335,City,5,18.35798051799999,18.22550904896737,18.49045198703261,0.7765126939999992,0.7704365628960794,0.782588825103919,21.25114095000001,20.539263611619347,21.963018288380674
Disturber-comp,115,60,3.3333333333333335,Gallery,0,19.648617045999984,19.25283536526317,20.044398726736798,0.6933975960000007,0.6750966210821829,0.7116985709178185,29.21052046399999,27.81537282630125,30.605668101698733
Disturber-comp,115,60,3.3333333333333335,Gallery,1,20.34169940399999,19.97585927848629,20.70753952951369,0.7301949139999994,0.7136973374946993,0.7466924905052994,28.005767040000006,26.564249850230148,29.447284229769863
Disturber-comp,115,60,3.3333333333333335,Gallery,2,19.394057460000013,19.022993507089865,19.765121412910162,0.7192139020000005,0.700668913875392,0.7377588901246089,28.737243244,27.395077273942267,30.07940921405773
Disturber-comp,115,60,3.3333333333333335,Gallery,3,20.290029827999994,19.928336911712094,20.651722744287895,0.7318399200000003,0.716373360194483,0.7473064798055176,27.859782630000016,26.41750893848675,29.30205632151328
Disturber-comp,115,60,3.3333333333333335,Gallery,4,19.765596904000013,19.402028418320718,20.129165389679308,0.7174872320000005,0.7009407918859925,0.7340336721140086,27.779468107999993,26.516653437146704,29.04228277885328
Disturber-comp,115,60,3.3333333333333335,Gallery,5,20.79358839599999,20.43299823594617,21.15417855605381,0.744112854,0.7284972808615675,0.7597284271384326,30.641505378,29.1071186182201,32.175892137779904
Disturber-comp,115,60,3.3333333333333335,Nature,0,18.952017592000036,18.718641309521146,19.185393874478926,0.5297793859999999,0.5207665243934189,0.5387922476065808,7.318896286000003,6.846061931939147,7.791730640060859
Disturber-comp,115,60,3.3333333333333335,Nature,1,17.852998856000013,17.619360718530906,18.08663699346912,0.5040657600000004,0.49383089456915513,0.5143006254308456,7.349849524000007,6.901516067528741,7.798182980471273
Disturber-comp,115,60,3.3333333333333335,Nature,2,18.180423176,17.936343446861514,18.42450290513849,0.49060251400000005,0.48062584273730874,0.5005791852626913,7.92281258800001,7.49629327246065,8.34933190353937
Disturber-comp,115,60,3.3333333333333335,Nature,3,18.126281424000013,17.89515253655774,18.357410311442283,0.4917787360000005,0.4821425534801052,0.5014149185198958,6.4758162260000045,6.09066036674812,6.860972085251889
Disturber-comp,115,60,3.3333333333333335,Nature,4,18.207611998000008,17.979691212142004,18.43553278385801,0.5004259159999997,0.490579754230581,0.5102720777694185,6.2700439679999995,5.87321011966256,6.666877816337439
Disturber-comp,115,60,3.3333333333333335,Nature,5,18.36708973,18.151904860755764,18.582274599244236,0.4828876659999996,0.47438745772761587,0.49138787427238334,7.403115106,7.075786086190537,7.730444125809462
Disturber-comp,115,60,3.3333333333333335,Office,0,22.230775827999985,21.865887243726846,22.595664412273123,0.6845314680000004,0.6659903215088269,0.703072614491174,24.627477358000007,23.318431038473847,25.936523677526168
Disturber-comp,115,60,3.3333333333333335,Office,1,21.701070792000003,21.284728456357858,22.11741312764215,0.6653707740000001,0.6453831512468431,0.6853583967531571,27.02544046599996,25.52963677922365,28.52124415277627
Disturber-comp,115,60,3.3333333333333335,Office,2,22.30144733999999,21.934059469860625,22.668835210139353,0.6794404039999998,0.6630452901133552,0.6958355178866444,21.677452652000007,20.306441261415205,23.048464042584808
Disturber-comp,115,60,3.3333333333333335,Office,3,22.726031021999994,22.32252384233898,23.129538201661006,0.6932396439999995,0.6751876453348954,0.7112916426651036,25.187508588000007,23.635698379257008,26.739318796743007
Disturber-comp,115,60,3.3333333333333335,Office,4,24.442311778000022,24.057490045269507,24.827133510730537,0.756474548,0.7402626346066573,0.7726864613933427,32.40149753799998,30.742014980308277,34.06098009569168
Disturber-comp,115,60,3.3333333333333335,Office,5,23.502996484000015,23.111349807860933,23.894643160139097,0.7292211879999999,0.7125519759900798,0.74589040000992,28.405159613999988,26.851619662532492,29.958699565467484
